what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1307579284649
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1307579284649
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1307579284650
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1307579284650
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1307579284660
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1307579284661
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1307579284661
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1307579284662
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1307579284678
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1307579284707
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1307579284707
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1307579284707
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1307579284722
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1307579284722
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1307579284723
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1307579284723
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1307579284747
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1307579284747
started,bundle,com.android.ide.eclipse.adt,0.9.9.v201009221407-60953,"com.android.ide.eclipse.adt",1307579284747
started,bundle,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms",1307579284747
os,sysinfo,,,"win32",1307579284749
arch,sysinfo,,,"x86",1307579284749
ws,sysinfo,,,"win32",1307579284749
locale,sysinfo,,,"en_US",1307579284749
processors,sysinfo,,,"2",1307579284749
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1307579284749
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1307579284749
java.specification.name,sysinfo,,,"Java Platform API Specification",1307579284749
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307579284749
java.specification.version,sysinfo,,,"1.6",1307579284749
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1307579284749
java.version,sysinfo,,,"1.6.0_22",1307579284749
java.vm.info,sysinfo,,,"mixed mode, sharing",1307579284749
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1307579284749
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1307579284749
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307579284749
java.vm.specification.version,sysinfo,,,"1.0",1307579284749
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1307579284749
java.vm.version,sysinfo,,,"17.1-b03",1307579284749
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1307579284874
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1307579285160
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1307579285204
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1307579285701
