what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229122
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229392
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229523
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229647
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323229793
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323230412
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286323234046
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323238114
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323239884
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323243194
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323245441
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323253318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323256981
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323257576
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323261882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323366245
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323366319
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323367955
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323390097
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323521728
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323522721
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323767113
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286323771049
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286323771204
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323790503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323804756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323808707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323808865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323809011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323809154
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286323809292
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286323811516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323811810
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323813051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323825278
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323997481
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286323999452
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286324010834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286324020188
