what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1286071547706
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286071549889
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286071556725
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286071589163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286071711875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286071750899
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072093146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072124930
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072144355
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1286072146860
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072148756
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072494300
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286072494313
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1286072494795
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072496424
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286072502016
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286072502089
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286072502146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1286072505276
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1286072508031
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1286072508092
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1286072508668
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1286072517140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1286072522069
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1286072523328
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1286072523349
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286072525514
