what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285898293358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285898306502
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1285898311733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898313835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898314264
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285898315364
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1285898317251
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285898317436
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898328560
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898746886
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285898746898
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898749170
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285898750514
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898750582
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285898750587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898753757
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285898754823
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898754857
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285898754861
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285898757227
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285898763166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898766064
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898847521
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285898848817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900418193
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900435285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900513672
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285900513683
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900516581
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900518151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900520712
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900578529
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900585641
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900605223
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900612664
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900619433
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900619490
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900619550
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285900621513
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900626356
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285900629543
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900631236
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900632746
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900632779
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900632783
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900634066
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900695524
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900703010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900710174
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900710231
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900710291
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285900711952
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900716047
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285900720330
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900720668
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900725937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900739078
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285900740761
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900741129
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1285900754324
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900755421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900760943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900761218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900761466
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900761691
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900761927
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900762167
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900765026
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900770235
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1285900772286
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900773544
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900773846
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900784363
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900815925
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900825056
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900829356
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900829689
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900829958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900832153
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900841434
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900848095
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900850937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900851211
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900851459
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900851695
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900851924
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1285900852183
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900855193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900858555
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1285900874722
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900875721
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1285900885073
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900885242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1285900890011
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1285900893513
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285900893661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900956276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900957372
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285900957556
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1285900957704
